,song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
63,Hedwig's Theme,John Williams,0.156,0.162,2,-17.101,0,0.036,0.897,0.691,0.111,0.077,73.407,audio_features,1n8NKQRg8LVHy7oUhUgbFF,spotify:track:1n8NKQRg8LVHy7oUhUgbFF,https://api.spotify.com/v1/tracks/1n8NKQRg8LVHy7oUhUgbFF,https://api.spotify.com/v1/audio-analysis/1n8NKQRg8LVHy7oUhUgbFF,309093,4,enigmatic
64,Rose,James Horner,0.168,0.0393,5,-24.569,1,0.0395,0.86,0.942,0.131,0.0387,112.426,audio_features,2yEt5pA29CwKNXSplwnhgn,spotify:track:2yEt5pA29CwKNXSplwnhgn,https://api.spotify.com/v1/tracks/2yEt5pA29CwKNXSplwnhgn,https://api.spotify.com/v1/audio-analysis/2yEt5pA29CwKNXSplwnhgn,172520,3,enigmatic
65,Raiders March,John Williams,0.422,0.351,0,-13.002,1,0.0352,0.73,0.904,0.0784,0.168,132.317,audio_features,5duZVZ4m1TaJDTCbeHG8TG,spotify:track:5duZVZ4m1TaJDTCbeHG8TG,https://api.spotify.com/v1/tracks/5duZVZ4m1TaJDTCbeHG8TG,https://api.spotify.com/v1/audio-analysis/5duZVZ4m1TaJDTCbeHG8TG,305640,4,enigmatic
66,Duel of the Fates,"John Williams, London Symphony Orchestra",0.471,0.411,2,-15.755,1,0.041,0.733,0.853,0.28,0.282,79.986,audio_features,1ghlpxVfPbFH2jenrv9vVw,spotify:track:1ghlpxVfPbFH2jenrv9vVw,https://api.spotify.com/v1/tracks/1ghlpxVfPbFH2jenrv9vVw,https://api.spotify.com/v1/audio-analysis/1ghlpxVfPbFH2jenrv9vVw,254347,4,enigmatic
67,"The Godfather Waltz (Main Title) - From ""The Godfather"" Soundtrack","Nino Rota, Carlo Savina",0.12,0.107,0,-19.115,0,0.0399,0.974,0.879,0.0778,0.109,82.727,audio_features,7C7VLxXI4bX0JWzWVBRaTH,spotify:track:7C7VLxXI4bX0JWzWVBRaTH,https://api.spotify.com/v1/tracks/7C7VLxXI4bX0JWzWVBRaTH,https://api.spotify.com/v1/audio-analysis/7C7VLxXI4bX0JWzWVBRaTH,185467,4,enigmatic
68,Chevaliers De Sangreal - From The Da Vinci Code Original Motion Picture Soundtrack,Hans Zimmer,0.169,0.222,7,-15.954,0,0.0356,0.528,0.964,0.107,0.0397,110.877,audio_features,64q5EfFKR9hYJ1FHqSClxe,spotify:track:64q5EfFKR9hYJ1FHqSClxe,https://api.spotify.com/v1/tracks/64q5EfFKR9hYJ1FHqSClxe,https://api.spotify.com/v1/audio-analysis/64q5EfFKR9hYJ1FHqSClxe,247400,4,enigmatic
69,Lily's Theme,Alexandre Desplat,0.179,0.048,6,-28.663,1,0.0469,0.889,0.974,0.0775,0.0278,72.93,audio_features,3Ra4rkq1ExwPXwrPQeHBWg,spotify:track:3Ra4rkq1ExwPXwrPQeHBWg,https://api.spotify.com/v1/tracks/3Ra4rkq1ExwPXwrPQeHBWg,https://api.spotify.com/v1/audio-analysis/3Ra4rkq1ExwPXwrPQeHBWg,148813,4,enigmatic
70,The Batman,Michael Giacchino,0.209,0.152,10,-16.519,0,0.0324,0.5,0.903,0.103,0.0482,80.136,audio_features,1NkI8DtCnjcWVCVLF0gB71,spotify:track:1NkI8DtCnjcWVCVLF0gB71,https://api.spotify.com/v1/tracks/1NkI8DtCnjcWVCVLF0gB71,https://api.spotify.com/v1/audio-analysis/1NkI8DtCnjcWVCVLF0gB71,407533,4,enigmatic
71,Earth,"Hans Zimmer, Gavin Greenaway, The Lyndhurst Orchestra",0.0876,0.0504,4,-29.69,0,0.0387,0.755,0.95,0.112,0.0912,170.05,audio_features,5JZdKynHn8pKmIfDBSOB1t,spotify:track:5JZdKynHn8pKmIfDBSOB1t,https://api.spotify.com/v1/tracks/5JZdKynHn8pKmIfDBSOB1t,https://api.spotify.com/v1/audio-analysis/5JZdKynHn8pKmIfDBSOB1t,181867,1,enigmatic
72,Test Drive - From How To Train Your Dragon Music From The Motion Picture,John Powell,0.259,0.583,2,-9.489,1,0.0418,0.0249,0.978,0.328,0.24,111.153,audio_features,2QTDuJIGKUjR7E2Q6KupIh,spotify:track:2QTDuJIGKUjR7E2Q6KupIh,https://api.spotify.com/v1/tracks/2QTDuJIGKUjR7E2Q6KupIh,https://api.spotify.com/v1/audio-analysis/2QTDuJIGKUjR7E2Q6KupIh,156307,4,enigmatic
73,Star Wars (Main Theme),"John Williams, London Symphony Orchestra",0.177,0.295,5,-14.581,1,0.061,0.39,0.591,0.0684,0.0825,83.409,audio_features,7a9UUo3zfID7Ik2fTQjRLi,spotify:track:7a9UUo3zfID7Ik2fTQjRLi,https://api.spotify.com/v1/tracks/7a9UUo3zfID7Ik2fTQjRLi,https://api.spotify.com/v1/audio-analysis/7a9UUo3zfID7Ik2fTQjRLi,346933,4,enigmatic
74,One Day,Hans Zimmer,0.15,0.278,2,-16.605,0,0.039,0.694,0.959,0.107,0.0367,83.532,audio_features,2wbN4OiwGcUXXpR6xKkugA,spotify:track:2wbN4OiwGcUXXpR6xKkugA,https://api.spotify.com/v1/tracks/2wbN4OiwGcUXXpR6xKkugA,https://api.spotify.com/v1/audio-analysis/2wbN4OiwGcUXXpR6xKkugA,241560,4,enigmatic
75,The Imitation Game,"Alexandre Desplat, London Symphony Orchestra",0.318,0.308,5,-13.676,0,0.0285,0.438,0.889,0.109,0.0592,103.925,audio_features,0o9ivTBX7mjTnaUYF4Gk6t,spotify:track:0o9ivTBX7mjTnaUYF4Gk6t,https://api.spotify.com/v1/tracks/0o9ivTBX7mjTnaUYF4Gk6t,https://api.spotify.com/v1/audio-analysis/0o9ivTBX7mjTnaUYF4Gk6t,157027,4,enigmatic
76,"The Breaking of the Fellowship (feat. ""In Dreams"")","Howard Shore, Edward Ross",0.131,0.137,2,-20.553,1,0.0387,0.934,0.485,0.087,0.0465,78.577,audio_features,1ykbtFnlIjmIFnZ8j6wg6i,spotify:track:1ykbtFnlIjmIFnZ8j6wg6i,https://api.spotify.com/v1/tracks/1ykbtFnlIjmIFnZ8j6wg6i,https://api.spotify.com/v1/audio-analysis/1ykbtFnlIjmIFnZ8j6wg6i,440800,4,enigmatic
77,"La leçon particulière - Bande originale du film ""La leçon particulière""","Francis Lai, Christian Gaubert",0.185,0.469,2,-7.729,0,0.0314,0.00652,0.909,0.201,0.422,150.319,audio_features,4OWa2dOlmtvMDhFrFL0QA1,spotify:track:4OWa2dOlmtvMDhFrFL0QA1,https://api.spotify.com/v1/tracks/4OWa2dOlmtvMDhFrFL0QA1,https://api.spotify.com/v1/audio-analysis/4OWa2dOlmtvMDhFrFL0QA1,105560,3,enigmatic
78,Logos / The Matrix Main Title,Don Davis,0.077,0.339,5,-17.84,1,0.0476,0.698,0.688,0.114,0.0581,81.021,audio_features,1FwhTB4R0lOWII5tc6cl9P,spotify:track:1FwhTB4R0lOWII5tc6cl9P,https://api.spotify.com/v1/tracks/1FwhTB4R0lOWII5tc6cl9P,https://api.spotify.com/v1/audio-analysis/1FwhTB4R0lOWII5tc6cl9P,53307,4,enigmatic
79,Lux Aeterna,"Clint Mansell, Kronos Quartet",0.38,0.246,7,-13.955,0,0.0329,0.872,0.905,0.084,0.0573,133.805,audio_features,62Da3JOu9H9EIgmqV7DoLG,spotify:track:62Da3JOu9H9EIgmqV7DoLG,https://api.spotify.com/v1/tracks/62Da3JOu9H9EIgmqV7DoLG,https://api.spotify.com/v1/audio-analysis/62Da3JOu9H9EIgmqV7DoLG,234400,4,enigmatic
80,Merry Christmas Mr. Lawrence,"Ryuichi Sakamoto, Jaques Morelenbaum, Everton Nelson",0.493,0.175,10,-18.049,0,0.036,0.949,0.777,0.112,0.278,106.903,audio_features,5VuwAhMCz9EMg3RHL1KUEr,spotify:track:5VuwAhMCz9EMg3RHL1KUEr,https://api.spotify.com/v1/tracks/5VuwAhMCz9EMg3RHL1KUEr,https://api.spotify.com/v1/audio-analysis/5VuwAhMCz9EMg3RHL1KUEr,286467,4,enigmatic
81,Romeo + Juliet (arr. P. Bateman): Romeo and Juliet: The Balcony Scene (arr. P. Bateman for piano and orchestra),"Craig Armstrong, Paul Bateman, Royal Philharmonic Orchestra",0.147,0.0457,0,-19.188,1,0.042,0.96,0.927,0.106,0.0364,138.942,audio_features,5FOHBhUtWl2x5Z6qflA8nd,spotify:track:5FOHBhUtWl2x5Z6qflA8nd,https://api.spotify.com/v1/tracks/5FOHBhUtWl2x5Z6qflA8nd,https://api.spotify.com/v1/audio-analysis/5FOHBhUtWl2x5Z6qflA8nd,349920,1,enigmatic
82,Misty Mountains,"Richard Armitage, The Dwarf Cast",0.195,0.0111,7,-31.641,0,0.0337,0.845,0.000881,0.112,0.3,83.735,audio_features,3AAwJ043uT1wXSKDtGyuxF,spotify:track:3AAwJ043uT1wXSKDtGyuxF,https://api.spotify.com/v1/tracks/3AAwJ043uT1wXSKDtGyuxF,https://api.spotify.com/v1/audio-analysis/3AAwJ043uT1wXSKDtGyuxF,103025,1,enigmatic
83,Portals,Alan Silvestri,0.171,0.505,7,-10.525,1,0.0521,0.431,0.962,0.262,0.0796,92.613,audio_features,0OVtnS3l4vThGxkdqCxN6K,spotify:track:0OVtnS3l4vThGxkdqCxN6K,https://api.spotify.com/v1/tracks/0OVtnS3l4vThGxkdqCxN6K,https://api.spotify.com/v1/audio-analysis/0OVtnS3l4vThGxkdqCxN6K,197213,4,enigmatic
84,Mission: Impossible Theme,Michael Giacchino,0.299,0.571,5,-8.949,0,0.0395,0.318,0.137,0.0452,0.764,89.642,audio_features,1FL7eUG80aeUeyMO2N4btN,spotify:track:1FL7eUG80aeUeyMO2N4btN,https://api.spotify.com/v1/tracks/1FL7eUG80aeUeyMO2N4btN,https://api.spotify.com/v1/audio-analysis/1FL7eUG80aeUeyMO2N4btN,51800,4,enigmatic
85,Theme From Schindler's List,"John Williams, Itzhak Perlman, Boston Symphony Orchestra",0.142,0.113,2,-25.362,0,0.0415,0.859,0.838,0.107,0.0697,98.575,audio_features,42gZM6AQ9BDMaTyTmMDVlN,spotify:track:42gZM6AQ9BDMaTyTmMDVlN,https://api.spotify.com/v1/tracks/42gZM6AQ9BDMaTyTmMDVlN,https://api.spotify.com/v1/audio-analysis/42gZM6AQ9BDMaTyTmMDVlN,255693,1,enigmatic
86,Arrival to Earth,Steve Jablonsky,0.103,0.384,0,-16.401,0,0.0556,0.549,0.897,0.111,0.0747,79.262,audio_features,4u4VElxO7JM4IR4jR4TL1s,spotify:track:4u4VElxO7JM4IR4jR4TL1s,https://api.spotify.com/v1/tracks/4u4VElxO7JM4IR4jR4TL1s,https://api.spotify.com/v1/audio-analysis/4u4VElxO7JM4IR4jR4TL1s,326773,4,enigmatic
87,The Imperial March (Darth Vader's Theme),"John Williams, London Symphony Orchestra",0.577,0.379,7,-13.82,0,0.0368,0.753,0.955,0.126,0.284,103.112,audio_features,2bw4WgXyXP90hIex7ur58y,spotify:track:2bw4WgXyXP90hIex7ur58y,https://api.spotify.com/v1/tracks/2bw4WgXyXP90hIex7ur58y,https://api.spotify.com/v1/audio-analysis/2bw4WgXyXP90hIex7ur58y,179573,4,enigmatic
88,The Godfather: V. Love Theme,"Nino Rota, Riccardo Muti, Milan La Scala Philharmonic Orchestra",0.099,0.0567,1,-20.712,1,0.0398,0.96,0.81,0.104,0.0456,82.744,audio_features,3Ii2KG3YLrC0KNbuJKAFj2,spotify:track:3Ii2KG3YLrC0KNbuJKAFj2,https://api.spotify.com/v1/tracks/3Ii2KG3YLrC0KNbuJKAFj2,https://api.spotify.com/v1/audio-analysis/3Ii2KG3YLrC0KNbuJKAFj2,170400,4,enigmatic
89,For The Love Of A Princess,"James Horner, London Symphony Orchestra",0.187,0.0602,9,-25.767,0,0.0464,0.408,0.922,0.122,0.0362,68.751,audio_features,22yxHt6UqZpH7tP6W4PooI,spotify:track:22yxHt6UqZpH7tP6W4PooI,https://api.spotify.com/v1/tracks/22yxHt6UqZpH7tP6W4PooI,https://api.spotify.com/v1/audio-analysis/22yxHt6UqZpH7tP6W4PooI,247333,4,enigmatic
90,Shawshank Prison - Stoic Theme,Thomas Newman,0.079,0.149,7,-20.372,0,0.0486,0.102,0.915,0.111,0.111,81.277,audio_features,5zMuzsE5kvd54FwraufeeK,spotify:track:5zMuzsE5kvd54FwraufeeK,https://api.spotify.com/v1/tracks/5zMuzsE5kvd54FwraufeeK,https://api.spotify.com/v1/audio-analysis/5zMuzsE5kvd54FwraufeeK,112973,1,enigmatic
91,Bathroom Dance,Hildur Guðnadóttir,0.167,0.0721,8,-19.221,0,0.0339,0.856,0.265,0.0758,0.0388,86.116,audio_features,4WiqPbWvLbv317E8fB4SJC,spotify:track:4WiqPbWvLbv317E8fB4SJC,https://api.spotify.com/v1/tracks/4WiqPbWvLbv317E8fB4SJC,https://api.spotify.com/v1/audio-analysis/4WiqPbWvLbv317E8fB4SJC,128280,1,enigmatic
92,"The Flight To Neverland - From ""Hook""","John Williams, London Symphony Orchestra, Gavin Greenaway",0.143,0.369,0,-14.263,1,0.0425,0.772,0.9,0.0696,0.396,75.465,audio_features,5lRilqjJwiywcHntGRWbpx,spotify:track:5lRilqjJwiywcHntGRWbpx,https://api.spotify.com/v1/tracks/5lRilqjJwiywcHntGRWbpx,https://api.spotify.com/v1/audio-analysis/5lRilqjJwiywcHntGRWbpx,296173,4,enigmatic
93,No Time for Caution,Hans Zimmer,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,audio_features,5aaXqH8rgKZxg61HjECldi,spotify:track:5aaXqH8rgKZxg61HjECldi,https://api.spotify.com/v1/tracks/5aaXqH8rgKZxg61HjECldi,https://api.spotify.com/v1/audio-analysis/5aaXqH8rgKZxg61HjECldi,246272,4,enigmatic
94,Discombobulate,Hans Zimmer,0.745,0.607,7,-10.327,1,0.0631,0.201,0.861,0.0593,0.466,142.012,audio_features,0cm6cAtRu0C0sEZzDjZFsx,spotify:track:0cm6cAtRu0C0sEZzDjZFsx,https://api.spotify.com/v1/tracks/0cm6cAtRu0C0sEZzDjZFsx,https://api.spotify.com/v1/audio-analysis/0cm6cAtRu0C0sEZzDjZFsx,145080,4,enigmatic
95,The Middle of the World,Nicholas Britell,0.329,0.301,7,-14.762,0,0.0413,0.929,0.88,0.11,0.0465,63.519,audio_features,5pn4wdFwix4qr5SlNyRw7W,spotify:track:5pn4wdFwix4qr5SlNyRw7W,https://api.spotify.com/v1/tracks/5pn4wdFwix4qr5SlNyRw7W,https://api.spotify.com/v1/audio-analysis/5pn4wdFwix4qr5SlNyRw7W,122253,3,enigmatic
96,"Your Song (From The Rehearsal Montage Scene) - From ""Moulin Rouge 2"" Soundtrack",Craig Armstrong,0.224,0.15,0,-15.541,1,0.0361,0.0297,0.806,0.161,0.0563,126.88,audio_features,43sTRY9NhFFspcW2ug0pkU,spotify:track:43sTRY9NhFFspcW2ug0pkU,https://api.spotify.com/v1/tracks/43sTRY9NhFFspcW2ug0pkU,https://api.spotify.com/v1/audio-analysis/43sTRY9NhFFspcW2ug0pkU,148107,4,enigmatic
97,Dumbledore's Farewell,Nicholas Hooper,0.237,0.062,9,-22.176,0,0.0513,0.417,0.893,0.178,0.0357,114.738,audio_features,0bmb8jg6ljmt8qBmIsMNvL,spotify:track:0bmb8jg6ljmt8qBmIsMNvL,https://api.spotify.com/v1/tracks/0bmb8jg6ljmt8qBmIsMNvL,https://api.spotify.com/v1/audio-analysis/0bmb8jg6ljmt8qBmIsMNvL,142253,3,enigmatic
98,Main Title,Rachel Portman,0.18,0.0382,2,-22.028,0,0.0452,0.983,0.0141,0.15,0.0593,69.897,audio_features,1DdyioI2yXhLwR1pn5Hczk,spotify:track:1DdyioI2yXhLwR1pn5Hczk,https://api.spotify.com/v1/tracks/1DdyioI2yXhLwR1pn5Hczk,https://api.spotify.com/v1/audio-analysis/1DdyioI2yXhLwR1pn5Hczk,187467,3,enigmatic
99,Road To Perdition,Thomas Newman,0.151,0.103,9,-22.221,1,0.0412,0.918,0.852,0.0756,0.036,97.5,audio_features,1ybtJbR4ARqmjl6dD2VtYU,spotify:track:1ybtJbR4ARqmjl6dD2VtYU,https://api.spotify.com/v1/tracks/1ybtJbR4ARqmjl6dD2VtYU,https://api.spotify.com/v1/audio-analysis/1ybtJbR4ARqmjl6dD2VtYU,235667,1,enigmatic
100,The Gift Of Mortality - Instrumental,James Horner,0.129,0.0263,4,-30.184,1,0.0415,0.82,0.956,0.0959,0.039,52.193,audio_features,4ZnQXH7WqUCbzffYaeSMRM,spotify:track:4ZnQXH7WqUCbzffYaeSMRM,https://api.spotify.com/v1/tracks/4ZnQXH7WqUCbzffYaeSMRM,https://api.spotify.com/v1/audio-analysis/4ZnQXH7WqUCbzffYaeSMRM,370667,4,enigmatic
101,Titles,Vangelis,0.486,0.312,1,-16.772,1,0.0317,0.206,0.734,0.0854,0.11,135.988,audio_features,36qn2bFfZzUwM6eIv2XOc9,spotify:track:36qn2bFfZzUwM6eIv2XOc9,https://api.spotify.com/v1/tracks/36qn2bFfZzUwM6eIv2XOc9,https://api.spotify.com/v1/audio-analysis/36qn2bFfZzUwM6eIv2XOc9,213893,4,enigmatic
102,The Revenant Main Theme,Ryuichi Sakamoto,0.159,0.123,4,-26.301,0,0.0652,0.864,0.762,0.104,0.0498,131.552,audio_features,4QrLwgJt0OGkUFBbQKk0fL,spotify:track:4QrLwgJt0OGkUFBbQKk0fL,https://api.spotify.com/v1/tracks/4QrLwgJt0OGkUFBbQKk0fL,https://api.spotify.com/v1/audio-analysis/4QrLwgJt0OGkUFBbQKk0fL,161466,1,enigmatic
103,"Flying Theme (From ""E.T. the Extra-Terrestrial"")","John Williams, London Symphony Orchestra",0.218,0.19,7,-20.281,1,0.0355,0.772,0.749,0.133,0.0695,78.962,audio_features,4J9mulgiRlkkgdAONNVGQv,spotify:track:4J9mulgiRlkkgdAONNVGQv,https://api.spotify.com/v1/tracks/4J9mulgiRlkkgdAONNVGQv,https://api.spotify.com/v1/audio-analysis/4J9mulgiRlkkgdAONNVGQv,222773,3,enigmatic
104,A Little Chaos,Peter Gregson,0.432,0.219,3,-15.037,1,0.039,0.757,0.789,0.0822,0.0928,138.003,audio_features,0cKJ9VKdpwPA0MryV8K0vq,spotify:track:0cKJ9VKdpwPA0MryV8K0vq,https://api.spotify.com/v1/tracks/0cKJ9VKdpwPA0MryV8K0vq,https://api.spotify.com/v1/audio-analysis/0cKJ9VKdpwPA0MryV8K0vq,337471,3,enigmatic
105,Harry's Wondrous World,John Williams,0.227,0.264,0,-14.905,1,0.0325,0.881,0.9,0.114,0.228,84.986,audio_features,4lg0h4AJhPMxbO3VMpbUqS,spotify:track:4lg0h4AJhPMxbO3VMpbUqS,https://api.spotify.com/v1/tracks/4lg0h4AJhPMxbO3VMpbUqS,https://api.spotify.com/v1/audio-analysis/4lg0h4AJhPMxbO3VMpbUqS,321067,4,enigmatic
106,First Class,Henry Jackman,0.534,0.487,10,-11.201,1,0.0302,0.74,0.885,0.109,0.237,112.989,audio_features,5IWmdl33NNTLsKlLT6WSlh,spotify:track:5IWmdl33NNTLsKlLT6WSlh,https://api.spotify.com/v1/tracks/5IWmdl33NNTLsKlLT6WSlh,https://api.spotify.com/v1/audio-analysis/5IWmdl33NNTLsKlLT6WSlh,200227,4,enigmatic
107,Iron Man 3,Brian Tyler,0.381,0.582,2,-11.52,1,0.0406,0.0328,0.94,0.0843,0.0697,133.991,audio_features,7u5XBHnht6dyoRXRBb5soK,spotify:track:7u5XBHnht6dyoRXRBb5soK,https://api.spotify.com/v1/tracks/7u5XBHnht6dyoRXRBb5soK,https://api.spotify.com/v1/audio-analysis/7u5XBHnht6dyoRXRBb5soK,143453,4,enigmatic
108,My Name Is Lincoln,Steve Jablonsky,0.165,0.395,0,-18.042,1,0.0439,0.0949,0.925,0.112,0.105,131.638,audio_features,24V9V4erGgsbLeSa7tlimK,spotify:track:24V9V4erGgsbLeSa7tlimK,https://api.spotify.com/v1/tracks/24V9V4erGgsbLeSa7tlimK,https://api.spotify.com/v1/audio-analysis/24V9V4erGgsbLeSa7tlimK,222453,4,enigmatic
109,Come Back to Us,Thomas Newman,0.0717,0.0154,7,-30.218,0,0.0419,0.905,0.937,0.0928,0.0356,78.822,audio_features,44sVQfPdCTGM5JLBRHUngc,spotify:track:44sVQfPdCTGM5JLBRHUngc,https://api.spotify.com/v1/tracks/44sVQfPdCTGM5JLBRHUngc,https://api.spotify.com/v1/audio-analysis/44sVQfPdCTGM5JLBRHUngc,339587,3,enigmatic
110,Mia & Sebastian’s Theme,Justin Hurwitz,0.476,0.192,9,-15.753,1,0.064,0.976,0.928,0.119,0.114,116.542,audio_features,1Vk4yRsz0iBzDiZEoFMQyv,spotify:track:1Vk4yRsz0iBzDiZEoFMQyv,https://api.spotify.com/v1/tracks/1Vk4yRsz0iBzDiZEoFMQyv,https://api.spotify.com/v1/audio-analysis/1Vk4yRsz0iBzDiZEoFMQyv,98040,3,enigmatic
111,Sayuri's Theme,"John Williams, Yo-Yo Ma, Itzhak Perlman",0.149,0.117,2,-20.966,1,0.0442,0.905,0.919,0.111,0.0882,95.68,audio_features,66EIPOdC3UZZCJdiUSRo92,spotify:track:66EIPOdC3UZZCJdiUSRo92,https://api.spotify.com/v1/tracks/66EIPOdC3UZZCJdiUSRo92,https://api.spotify.com/v1/audio-analysis/66EIPOdC3UZZCJdiUSRo92,91493,4,enigmatic
112,The Kiss,Trevor Jones,0.249,0.228,0,-15.678,1,0.0388,0.13,0.846,0.276,0.139,102.592,audio_features,5umoZmJLW98rlImZulfLp5,spotify:track:5umoZmJLW98rlImZulfLp5,https://api.spotify.com/v1/tracks/5umoZmJLW98rlImZulfLp5,https://api.spotify.com/v1/audio-analysis/5umoZmJLW98rlImZulfLp5,169067,4,enigmatic
113,Blade Runner Blues,Vangelis,0.182,0.0784,2,-26.043,1,0.0389,0.478,0.00263,0.137,0.0817,106.712,audio_features,575blCgesVtCu0HEYaIcas,spotify:track:575blCgesVtCu0HEYaIcas,https://api.spotify.com/v1/tracks/575blCgesVtCu0HEYaIcas,https://api.spotify.com/v1/audio-analysis/575blCgesVtCu0HEYaIcas,534400,4,enigmatic
114,The Magnificent Seven,Elmer Bernstein,0.463,0.273,9,-18.639,1,0.0358,0.361,0.943,0.165,0.521,109.23,audio_features,0lEtONdoCJJwUfmXUS2Zmk,spotify:track:0lEtONdoCJJwUfmXUS2Zmk,https://api.spotify.com/v1/tracks/0lEtONdoCJJwUfmXUS2Zmk,https://api.spotify.com/v1/audio-analysis/0lEtONdoCJJwUfmXUS2Zmk,109933,5,enigmatic
115,"Main Title ""Somewhere in My Memory"" (From ""Home Alone"") - Voice","John Williams, Boston Pops Orchestra",0.164,0.0719,2,-18.535,1,0.0355,0.969,0.317,0.0788,0.0784,74.352,audio_features,1FlxqJmoZWS2q1uRlyZVur,spotify:track:1FlxqJmoZWS2q1uRlyZVur,https://api.spotify.com/v1/tracks/1FlxqJmoZWS2q1uRlyZVur,https://api.spotify.com/v1/audio-analysis/1FlxqJmoZWS2q1uRlyZVur,293533,4,enigmatic
116,"The John Dunbar Theme (From ""Dances With Wolves"")",John Barry,0.149,0.0988,3,-24.512,1,0.0409,0.711,0.938,0.108,0.146,136.401,audio_features,1ghqlcFUP85h1Gxn4Oa2Kt,spotify:track:1ghqlcFUP85h1Gxn4Oa2Kt,https://api.spotify.com/v1/tracks/1ghqlcFUP85h1Gxn4Oa2Kt,https://api.spotify.com/v1/audio-analysis/1ghqlcFUP85h1Gxn4Oa2Kt,137773,5,enigmatic
117,Tennessee,Hans Zimmer,0.0753,0.163,0,-17.328,1,0.0402,0.89,0.936,0.115,0.0395,76.405,audio_features,2O0UWIMFeMtFR0LJMuIPjJ,spotify:track:2O0UWIMFeMtFR0LJMuIPjJ,https://api.spotify.com/v1/tracks/2O0UWIMFeMtFR0LJMuIPjJ,https://api.spotify.com/v1/audio-analysis/2O0UWIMFeMtFR0LJMuIPjJ,219600,4,enigmatic
118,Any Other Name,Thomas Newman,0.304,0.0116,7,-33.19,0,0.0337,0.983,0.963,0.104,0.0364,77.84,audio_features,33B1XmfncHqnfkrYZIcHbD,spotify:track:33B1XmfncHqnfkrYZIcHbD,https://api.spotify.com/v1/tracks/33B1XmfncHqnfkrYZIcHbD,https://api.spotify.com/v1/audio-analysis/33B1XmfncHqnfkrYZIcHbD,246627,4,enigmatic
119,Introduction (Titles),Danny Elfman,0.179,0.187,5,-20.555,0,0.0398,0.908,0.978,0.105,0.0503,115.163,audio_features,55n2WpwjQnIM1lvmxkzllb,spotify:track:55n2WpwjQnIM1lvmxkzllb,https://api.spotify.com/v1/tracks/55n2WpwjQnIM1lvmxkzllb,https://api.spotify.com/v1/audio-analysis/55n2WpwjQnIM1lvmxkzllb,156933,3,enigmatic
120,"Love Theme - From ""Romeo and Juliet""","Maurice Jarre, Nino Rota, Royal Philharmonic Orchestra;Tolga Kashif",0.123,0.194,3,-12.089,0,0.0456,0.979,0.886,0.0992,0.0387,169.486,audio_features,1CDczwnTf6RJ076lukYNpP,spotify:track:1CDczwnTf6RJ076lukYNpP,https://api.spotify.com/v1/tracks/1CDczwnTf6RJ076lukYNpP,https://api.spotify.com/v1/audio-analysis/1CDczwnTf6RJ076lukYNpP,186733,4,enigmatic
121,Captain Marvel,Pinar Toprak,0.372,0.485,0,-14.809,1,0.0445,0.0407,0.935,0.122,0.107,104.851,audio_features,4CQ8uwWfH9hDCbwj4PUs58,spotify:track:4CQ8uwWfH9hDCbwj4PUs58,https://api.spotify.com/v1/tracks/4CQ8uwWfH9hDCbwj4PUs58,https://api.spotify.com/v1/audio-analysis/4CQ8uwWfH9hDCbwj4PUs58,135312,3,enigmatic
122,Emma,Steven Price,0.407,0.433,2,-15.331,0,0.0376,0.467,0.936,0.0663,0.0779,119.921,audio_features,4TuGt2O2iqrisOsNQNrL0j,spotify:track:4TuGt2O2iqrisOsNQNrL0j,https://api.spotify.com/v1/tracks/4TuGt2O2iqrisOsNQNrL0j,https://api.spotify.com/v1/audio-analysis/4TuGt2O2iqrisOsNQNrL0j,155827,4,enigmatic
123,The Promise,Michael Nyman,0.0992,0.226,9,-14.84,0,0.0339,0.937,0.903,0.183,0.0605,79.518,audio_features,53ann6bENp7BF8uklrzQAp,spotify:track:53ann6bENp7BF8uklrzQAp,https://api.spotify.com/v1/tracks/53ann6bENp7BF8uklrzQAp,https://api.spotify.com/v1/audio-analysis/53ann6bENp7BF8uklrzQAp,256493,4,enigmatic
124,I Drive,Cliff Martinez,0.204,0.0522,0,-26.234,1,0.0404,0.968,0.937,0.0799,0.0345,78.274,audio_features,1ptBH8MFuEgtEcjcU6t5t1,spotify:track:1ptBH8MFuEgtEcjcU6t5t1,https://api.spotify.com/v1/tracks/1ptBH8MFuEgtEcjcU6t5t1,https://api.spotify.com/v1/audio-analysis/1ptBH8MFuEgtEcjcU6t5t1,123533,1,enigmatic
125,The Countdown,James Newton Howard,0.27,0.399,2,-16.951,0,0.0846,0.185,0.813,0.158,0.0335,85.297,audio_features,3i3g2kJg5DMrp0rC5g98Ow,spotify:track:3i3g2kJg5DMrp0rC5g98Ow,https://api.spotify.com/v1/tracks/3i3g2kJg5DMrp0rC5g98Ow,https://api.spotify.com/v1/audio-analysis/3i3g2kJg5DMrp0rC5g98Ow,118413,4,enigmatic
